customer_id,signup_date,customer_name,email,region,tier,customer_segment,acquisition_channel,churn_status,churn_date
CUST-004176,2023-07-22,Customer 4176,client_4176@example.com,Tier 2 - Central,Tier 2,Consumer,Affiliate,False,
CUST-004177,2023-09-23,Customer 4177,client_4177@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-004178,2023-07-24,Customer 4178,client_4178@example.com,Tier 2 - Central,Tier 2,Consumer,Affiliate,False,
CUST-004179,2023-04-30,Customer 4179,client_4179@example.com,East,Tier 1,Consumer,Organic Search,False,
CUST-004180,2024-02-02,Customer 4180,client_4180@example.com,Tier 2 - North,Tier 2,Consumer,Email Marketing,False,
CUST-004181,2023-02-02,Customer 4181,client_4181@example.com,Tier 1 - South,Tier 1,SMB,Paid Social,False,
CUST-004182,2023-07-04,Customer 4182,client_4182@example.com,Tier 2 - North,Tier 2,SMB,Affiliate,True,2023-10-07
CUST-004183,2024-04-29,Customer 4183,client_4183@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-004184,2023-03-30,Customer 4184,client_4184@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-004185,2023-11-03,Customer 4185,client_4185@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,True,2024-01-23
CUST-004186,2023-11-12,Customer 4186,client_4186@example.com,Tier 1 - South,Tier 1,SMB,Paid Search,False,
CUST-004187,2023-10-03,Customer 4187,client_4187@example.com,Tier 1 - South,Tier 1,SMB,Paid Social,False,
CUST-004188,2024-02-03,Customer 4188,client_4188@example.com,Tier 2 - North,Tier 2,SMB,Paid Search,False,
CUST-004189,2024-01-03,Customer 4189,client_4189@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-004190,2023-05-21,Customer 4190,client_4190@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-004191,2023-07-22,Customer 4191,client_4191@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-004192,2023-01-04,Customer 4192,client_4192@example.com,Tier 2 - North,Tier 2,SMB,Paid Social,False,
CUST-004193,2023-11-17,Customer 4193,client_4193@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-004194,2023-10-13,Customer 4194,client_4194@example.com,Tier 1 - West,Tier 1,Consumer,Affiliate,False,
CUST-004195,2023-02-03,Customer 4195,client_4195@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-004196,2024-03-13,Customer 4196,client_4196@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-004197,2023-04-07,Customer 4197,client_4197@example.com,Tier 1 - South,Tier 1,VIP Enterprise,Paid Social,False,
CUST-004198,2023-10-10,Customer 4198,client_4198@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,True,2024-03-11
CUST-004199,2024-04-07,Customer 4199,client_4199@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-004200,2024-02-29,Customer 4200,client_4200@example.com,Tier 2 - Central,Tier 2,SMB,Paid Social,False,
CUST-004201,2024-02-18,Customer 4201,client_4201@example.com,Tier 2 - North,Tier 2,VIP Enterprise,Paid Search,False,
CUST-004202,2023-11-01,Customer 4202,client_4202@example.com,Tier 2 - Central,Tier 2,SMB,Paid Social,True,2024-02-16
CUST-004203,2024-08-07,Customer 4203,client_4203@example.com,Tier 1 - West,Tier 1,Consumer,Email Marketing,False,
CUST-004204,2023-06-20,Customer 4204,client_4204@example.com,Tier 2 - North,Tier 2,SMB,Organic Search,False,
CUST-004205,2023-02-11,Customer 4205,client_4205@example.com,Tier 2 - North,Tier 2,SMB,Organic Search,False,
CUST-004206,2023-10-25,Customer 4206,client_4206@example.com,East,Tier 1,SMB,Organic Search,False,
CUST-004207,2023-12-12,Customer 4207,client_4207@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-004208,2024-03-11,Customer 4208,client_4208@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-004209,2024-03-26,Customer 4209,client_4209@example.com,Tier 2 - North,Tier 2,Consumer,Affiliate,True,2024-07-15
CUST-004210,2023-05-04,Customer 4210,client_4210@example.com,Tier 2 - North,Tier 2,SMB,Organic Search,False,
CUST-004211,2024-05-01,Customer 4211,client_4211@example.com,East,Tier 1,SMB,Paid Social,False,
CUST-004212,2024-06-08,Customer 4212,client_4212@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-004213,2023-12-04,Customer 4213,client_4213@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-004214,2023-07-30,Customer 4214,client_4214@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-004215,2024-06-11,Customer 4215,client_4215@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-004216,2024-02-14,Customer 4216,client_4216@example.com,Tier 1 - West,Tier 1,SMB,Paid Social,False,
CUST-004217,2023-01-23,Customer 4217,client_4217@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-004218,2023-05-01,Customer 4218,client_4218@example.com,Tier 2 - North,Tier 2,SMB,Organic Search,True,2023-09-20
CUST-004219,2023-03-21,Customer 4219,client_4219@example.com,Tier 2 - North,Tier 2,SMB,Paid Search,False,
CUST-004220,2024-02-05,Customer 4220,client_4220@example.com,Tier 1 - West,Tier 1,SMB,Organic Search,False,
CUST-004221,2023-06-16,Customer 4221,client_4221@example.com,Tier 2 - North,Tier 2,SMB,Paid Search,False,
CUST-004222,2023-07-16,Customer 4222,client_4222@example.com,East,Tier 1,Consumer,Affiliate,False,
CUST-004223,2023-03-24,Customer 4223,client_4223@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-004224,2023-05-03,Customer 4224,client_4224@example.com,Tier 2 - North,Tier 2,Consumer,Affiliate,False,
CUST-004225,2023-07-28,Customer 4225,client_4225@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-004226,2023-01-07,Customer 4226,client_4226@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-004227,2024-02-19,Customer 4227,client_4227@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-004228,2024-07-02,Customer 4228,client_4228@example.com,Tier 2 - North,Tier 2,VIP Enterprise,Paid Search,False,
CUST-004229,2023-09-01,Customer 4229,client_4229@example.com,East,Tier 1,VIP Enterprise,Paid Social,False,
CUST-004230,2023-01-20,Customer 4230,client_4230@example.com,Tier 1 - West,Tier 1,Consumer,Email Marketing,False,
CUST-004231,2024-04-05,Customer 4231,client_4231@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-004232,2024-07-05,Customer 4232,client_4232@example.com,Tier 1 - South,Tier 1,VIP Enterprise,Paid Social,True,2024-10-06
CUST-004233,2023-10-06,Customer 4233,client_4233@example.com,Tier 1 - West,Tier 1,SMB,Organic Search,False,
CUST-004234,2023-09-09,Customer 4234,client_4234@example.com,Tier 2 - Central,Tier 2,SMB,Paid Social,False,
CUST-004235,2023-03-19,Customer 4235,client_4235@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-004236,2023-01-06,Customer 4236,client_4236@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-004237,2023-04-27,Customer 4237,client_4237@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-004238,2023-02-23,Customer 4238,client_4238@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-004239,2023-05-26,Customer 4239,client_4239@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-004240,2024-04-04,Customer 4240,client_4240@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-004241,2023-06-09,Customer 4241,client_4241@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-004242,2023-02-01,Customer 4242,client_4242@example.com,Tier 2 - North,Tier 2,Consumer,Affiliate,False,
CUST-004243,2023-03-09,Customer 4243,client_4243@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-004244,2024-02-29,Customer 4244,client_4244@example.com,Tier 2 - North,Tier 2,SMB,Affiliate,False,
CUST-004245,2024-06-23,Customer 4245,client_4245@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-004246,2023-05-31,Customer 4246,client_4246@example.com,Tier 2 - North,Tier 2,VIP Enterprise,Email Marketing,False,
CUST-004247,2023-07-08,Customer 4247,client_4247@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-004248,2024-07-06,Customer 4248,client_4248@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-004249,2024-01-30,Customer 4249,client_4249@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-004250,2023-01-16,Customer 4250,client_4250@example.com,Tier 2 - North,Tier 2,SMB,Paid Search,False,
CUST-004251,2023-05-03,Customer 4251,client_4251@example.com,Tier 1 - South,Tier 1,SMB,Email Marketing,False,
CUST-004252,2024-03-07,Customer 4252,client_4252@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-004253,2023-11-30,Customer 4253,client_4253@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-004254,2023-12-09,Customer 4254,client_4254@example.com,East,Tier 1,SMB,Affiliate,False,
CUST-004255,2023-03-25,Customer 4255,client_4255@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-004256,2023-05-27,Customer 4256,client_4256@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-004257,2023-01-20,Customer 4257,client_4257@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-004258,2024-01-08,Customer 4258,client_4258@example.com,Tier 1 - West,Tier 1,SMB,Paid Social,False,
CUST-004259,2024-02-19,Customer 4259,client_4259@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-004260,2024-04-04,Customer 4260,client_4260@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-004261,2023-05-17,Customer 4261,client_4261@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-004262,2023-08-16,Customer 4262,client_4262@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-004263,2024-06-29,Customer 4263,client_4263@example.com,Tier 2 - Central,Tier 2,SMB,Organic Search,False,
CUST-004264,2023-01-17,Customer 4264,client_4264@example.com,East,Tier 1,SMB,Organic Search,False,
CUST-004265,2024-06-06,Customer 4265,client_4265@example.com,Tier 2 - North,Tier 2,SMB,Paid Social,False,
CUST-004266,2024-05-25,Customer 4266,client_4266@example.com,Tier 1 - West,Tier 1,VIP Enterprise,Organic Search,False,
CUST-004267,2023-06-05,Customer 4267,client_4267@example.com,East,Tier 1,Consumer,Paid Search,False,
CUST-004268,2024-02-17,Customer 4268,client_4268@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-004269,2023-10-18,Customer 4269,client_4269@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-004270,2024-05-11,Customer 4270,client_4270@example.com,East,Tier 1,Consumer,Paid Search,False,
CUST-004271,2023-02-21,Customer 4271,client_4271@example.com,East,Tier 1,Consumer,Paid Search,False,
CUST-004272,2024-02-25,Customer 4272,client_4272@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-004273,2024-04-09,Customer 4273,client_4273@example.com,East,Tier 1,Consumer,Paid Search,False,
CUST-004274,2023-12-20,Customer 4274,client_4274@example.com,Tier 1 - South,Tier 1,SMB,Email Marketing,False,
CUST-004275,2023-06-08,Customer 4275,client_4275@example.com,Tier 2 - North,Tier 2,SMB,Paid Social,False,
CUST-004276,2023-09-11,Customer 4276,client_4276@example.com,Tier 1 - West,Tier 1,SMB,Affiliate,False,
CUST-004277,2024-02-14,Customer 4277,client_4277@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-004278,2024-01-17,Customer 4278,client_4278@example.com,East,Tier 1,Consumer,Paid Search,False,
CUST-004279,2024-06-21,Customer 4279,client_4279@example.com,Tier 1 - West,Tier 1,SMB,Organic Search,False,
CUST-004280,2023-09-10,Customer 4280,client_4280@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-004281,2023-03-28,Customer 4281,client_4281@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-004282,2023-03-10,Customer 4282,client_4282@example.com,Tier 1 - South,Tier 1,Consumer,Email Marketing,True,2023-08-01
CUST-004283,2023-05-31,Customer 4283,client_4283@example.com,Tier 2 - Central,Tier 2,VIP Enterprise,Email Marketing,False,
CUST-004284,2023-11-09,Customer 4284,client_4284@example.com,Tier 2 - Central,Tier 2,SMB,Affiliate,False,
CUST-004285,2024-07-31,Customer 4285,client_4285@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-004286,2024-08-11,Customer 4286,client_4286@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-004287,2023-05-16,Customer 4287,client_4287@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-004288,2024-01-28,Customer 4288,client_4288@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-004289,2023-10-31,Customer 4289,client_4289@example.com,Tier 2 - Central,Tier 2,VIP Enterprise,Paid Social,False,
CUST-004290,2023-02-26,Customer 4290,client_4290@example.com,Tier 2 - North,Tier 2,SMB,Paid Search,False,
CUST-004291,2024-05-11,Customer 4291,client_4291@example.com,East,Tier 1,VIP Enterprise,Paid Search,False,
CUST-004292,2023-09-25,Customer 4292,client_4292@example.com,Tier 2 - North,Tier 2,Consumer,Email Marketing,False,
CUST-004293,2024-07-12,Customer 4293,client_4293@example.com,East,Tier 1,Consumer,Email Marketing,False,
CUST-004294,2024-01-14,Customer 4294,client_4294@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-004295,2024-01-09,Customer 4295,client_4295@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-004296,2023-04-13,Customer 4296,client_4296@example.com,East,Tier 1,Consumer,Organic Search,False,
CUST-004297,2023-10-25,Customer 4297,client_4297@example.com,Tier 2 - Central,Tier 2,SMB,Organic Search,True,2024-01-24
CUST-004298,2023-09-21,Customer 4298,client_4298@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-004299,2023-07-18,Customer 4299,client_4299@example.com,Tier 2 - North,Tier 2,SMB,Paid Search,False,
CUST-004300,2023-02-23,Customer 4300,client_4300@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-004301,2023-12-25,Customer 4301,client_4301@example.com,Tier 1 - West,Tier 1,SMB,Paid Social,False,
CUST-004302,2023-07-03,Customer 4302,client_4302@example.com,East,Tier 1,Consumer,Paid Social,False,
CUST-004303,2024-08-20,Customer 4303,client_4303@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,True,2024-11-13
CUST-004304,2024-04-15,Customer 4304,client_4304@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-004305,2023-11-14,Customer 4305,client_4305@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-004306,2023-10-05,Customer 4306,client_4306@example.com,Tier 2 - North,Tier 2,VIP Enterprise,Organic Search,True,2024-03-08
CUST-004307,2023-05-12,Customer 4307,client_4307@example.com,Tier 2 - Central,Tier 2,Consumer,Email Marketing,False,
CUST-004308,2023-01-06,Customer 4308,client_4308@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-004309,2023-03-15,Customer 4309,client_4309@example.com,Tier 2 - Central,Tier 2,VIP Enterprise,Paid Social,False,
CUST-004310,2024-01-01,Customer 4310,client_4310@example.com,Tier 1 - West,Tier 1,VIP Enterprise,Paid Search,False,
CUST-004311,2024-07-05,Customer 4311,client_4311@example.com,Tier 2 - North,Tier 2,Consumer,Email Marketing,True,2024-10-18
CUST-004312,2023-02-07,Customer 4312,client_4312@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,True,2023-07-18
CUST-004313,2023-12-21,Customer 4313,client_4313@example.com,Tier 2 - North,Tier 2,SMB,Organic Search,True,2024-05-23
CUST-004314,2024-04-07,Customer 4314,client_4314@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-004315,2023-09-12,Customer 4315,client_4315@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-004316,2024-04-29,Customer 4316,client_4316@example.com,Tier 1 - West,Tier 1,Consumer,Affiliate,False,
CUST-004317,2023-01-13,Customer 4317,client_4317@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-004318,2023-01-19,Customer 4318,client_4318@example.com,East,Tier 1,VIP Enterprise,Paid Social,False,
CUST-004319,2023-06-03,Customer 4319,client_4319@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-004320,2024-01-27,Customer 4320,client_4320@example.com,Tier 1 - South,Tier 1,VIP Enterprise,Paid Social,False,
CUST-004321,2023-09-02,Customer 4321,client_4321@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-004322,2023-10-13,Customer 4322,client_4322@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-004323,2024-07-07,Customer 4323,client_4323@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-004324,2023-04-03,Customer 4324,client_4324@example.com,East,Tier 1,Consumer,Paid Social,False,
CUST-004325,2023-07-31,Customer 4325,client_4325@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-004326,2023-07-24,Customer 4326,client_4326@example.com,Tier 1 - West,Tier 1,VIP Enterprise,Organic Search,False,
CUST-004327,2023-01-22,Customer 4327,client_4327@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-004328,2024-03-18,Customer 4328,client_4328@example.com,Tier 2 - North,Tier 2,VIP Enterprise,Paid Social,False,
CUST-004329,2023-02-13,Customer 4329,client_4329@example.com,Tier 2 - North,Tier 2,SMB,Paid Social,True,2023-07-09
CUST-004330,2023-04-05,Customer 4330,client_4330@example.com,Tier 2 - North,Tier 2,Consumer,Affiliate,False,
CUST-004331,2023-10-16,Customer 4331,client_4331@example.com,Tier 2 - Central,Tier 2,Consumer,Email Marketing,True,2024-01-09
CUST-004332,2024-02-04,Customer 4332,client_4332@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-004333,2024-07-28,Customer 4333,client_4333@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-004334,2023-05-03,Customer 4334,client_4334@example.com,Tier 1 - West,Tier 1,Consumer,Email Marketing,False,
CUST-004335,2023-06-12,Customer 4335,client_4335@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-004336,2023-01-08,Customer 4336,client_4336@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-004337,2024-05-06,Customer 4337,client_4337@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-004338,2023-05-21,Customer 4338,client_4338@example.com,East,Tier 1,Consumer,Paid Social,False,
CUST-004339,2023-10-24,Customer 4339,client_4339@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-004340,2023-09-07,Customer 4340,client_4340@example.com,Tier 2 - North,Tier 2,SMB,Affiliate,False,
CUST-004341,2024-02-22,Customer 4341,client_4341@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-004342,2024-08-13,Customer 4342,client_4342@example.com,Tier 1 - South,Tier 1,VIP Enterprise,Paid Search,True,2024-11-10
CUST-004343,2024-01-29,Customer 4343,client_4343@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-004344,2024-07-22,Customer 4344,client_4344@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,True,2025-01-14
CUST-004345,2023-12-05,Customer 4345,client_4345@example.com,East,Tier 1,Consumer,Organic Search,True,2024-03-04
